ID,Room,UserID,UserFlag,CityIco,Flag,CityName,CityRot,MapID,L1,L2,L3,L4,L5,L6,C0,C1,C2,C3,Mark,Army,Scenario,Area,Level,Scale,filename
3127,26,258,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河北,预赛,个人,201862205131 01-05-03-03-02 推演室6
3601,48,333,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河北,预赛,个人,20186220527 01-05-03-03-02 推演室5
3602,48,333,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河北,预赛,个人,20186220527 01-05-03-03-02 推演室5
2572,20,62,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018622122127 01-05-03-03-02 推演室20
2573,20,0,GREEN,GREEN,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018622122127 01-05-03-03-02 推演室20
2600,1,0,GREEN,GREEN,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018622125326 01-05-03-03-02 推演室1
2601,1,62,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018622125326 01-05-03-03-02 推演室1
2893,39,102,BLUE,BLUE,GREEN,主要,330,220129,0,0,0,0,30,0,0,80,0,0,0,,01-07-01-02-03,山东,预赛,个人,201862215841 01-07-01-02-03 推演室3
2894,39,102,BLUE,BLUE,GREEN,次要,330,250126,0,0,0,0,30,0,0,50,0,0,0,,01-07-01-02-03,山东,预赛,个人,201862215841 01-07-01-02-03 推演室3
2596,18,71,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018622162734 01-05-03-03-02 推演室18
2597,18,71,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018622162734 01-05-03-03-02 推演室18
2566,15,62,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河南,预赛,个人,201862216926 01-05-03-03-02 推演室15
2567,15,62,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河南,预赛,个人,201862216926 01-05-03-03-02 推演室15
2496,8,90,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018622203512 01-05-03-03-02 推演室8
2497,8,90,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018622203512 01-05-03-03-02 推演室8
2634,2,78,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018622205057 01-05-03-03-02 推演室2
2635,2,78,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018622205057 01-05-03-03-02 推演室2
2949,50,246,BLUE,BLUE,GREEN,主要,330,220129,0,0,0,0,30,0,0,80,0,0,0,,01-07-01-02-03,山东,预赛,个人,2018622225412 01-07-01-02-03 推演室14
2950,50,246,BLUE,BLUE,GREEN,次要,330,250126,0,0,0,0,30,0,0,50,0,0,0,,01-07-01-02-03,山东,预赛,个人,2018622225412 01-07-01-02-03 推演室14
3170,26,178,BLUE,BLUE,GREEN,主要,330,120057,0,0,0,0,30,0,0,80,0,0,0,,01-06-04-03-02,江苏,预赛,个人,20186222317 01-06-04-03-02 推演室6
3171,26,178,BLUE,BLUE,GREEN,次要,330,120051,0,0,0,0,30,0,0,50,0,0,0,,01-06-04-03-02,江苏,预赛,个人,20186222317 01-06-04-03-02 推演室6
2953,39,208,BLUE,BLUE,GREEN,主要,330,220129,0,0,0,0,30,0,0,80,0,0,0,,01-07-01-02-03,山东,预赛,个人,2018622233234 01-07-01-02-03 推演室3
2954,39,208,BLUE,BLUE,GREEN,次要,330,250126,0,0,0,0,30,0,0,50,0,0,0,,01-07-01-02-03,山东,预赛,个人,2018622233234 01-07-01-02-03 推演室3
2674,2,62,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018623122731 01-05-03-03-02 推演室2
2675,2,62,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018623122731 01-05-03-03-02 推演室2
2736,17,112,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018623163433 01-05-03-03-02 推演室17
2737,17,112,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018623163433 01-05-03-03-02 推演室17
3014,47,0,GREEN,GREEN,GREEN,主要,330,150049,0,0,0,0,30,0,0,80,0,0,0,,01-03-03-03-02,四川,预赛,个人,201862318153 个人预赛 推演室11
3015,47,0,GREEN,GREEN,GREEN,次要,330,130046,0,0,0,0,30,0,0,50,0,0,0,,01-03-03-03-02,四川,预赛,个人,201862318153 个人预赛 推演室11
2985,54,292,BLUE,BLUE,GREEN,主要,330,220129,0,0,0,0,30,0,0,80,0,0,0,,01-07-01-02-03,山东,预赛,个人,2018623185218 01-07-01-02-03 推演室18
2986,54,292,BLUE,BLUE,GREEN,次要,330,250126,0,0,0,0,30,0,0,50,0,0,0,,01-07-01-02-03,山东,预赛,个人,2018623185218 01-07-01-02-03 推演室18
2744,20,72,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河南,预赛,个人,201862319422 01-05-03-03-02 推演室20
2745,20,72,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河南,预赛,个人,201862319422 01-05-03-03-02 推演室20
3070,49,115,BLUE,BLUE,GREEN,主要,330,150049,0,0,0,0,30,0,0,80,0,0,0,,01-03-03-03-02,四川,预赛,个人,2018623201547 个人预赛 推演室13
3071,49,0,GREEN,GREEN,GREEN,次要,330,130046,0,0,0,0,30,0,0,50,0,0,0,,01-03-03-03-02,四川,预赛,个人,2018623201547 个人预赛 推演室13
2638,10,40,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河南,预赛,个人,201862373821 01-05-03-03-02 推演室10
2639,10,39,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河南,预赛,个人,201862373821 01-05-03-03-02 推演室10
2829,47,210,BLUE,BLUE,GREEN,主要,330,220129,0,0,0,0,30,0,0,80,0,0,0,,01-07-01-02-03,山东,预赛,个人,2018623756 01-07-01-02-03 推演室11
2830,47,90,RED,RED,GREEN,次要,330,250126,0,0,0,0,30,0,0,50,0,0,0,,01-07-01-02-03,山东,预赛,个人,2018623756 01-07-01-02-03 推演室11
2682,14,39,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河南,预赛,个人,201862381140 01-05-03-03-02 推演室14
2683,14,39,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河南,预赛,个人,201862381140 01-05-03-03-02 推演室14
2798,10,155,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018624105455 01-05-03-03-02 推演室10
2799,10,156,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018624105455 01-05-03-03-02 推演室10
2808,1,146,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018624123918 01-05-03-03-02 推演室1
2809,1,160,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018624123918 01-05-03-03-02 推演室1
3678,73,793,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-01,河北,预赛,个人,2018624135012 01-05-03-03-01 推演室4
3679,73,793,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-01,河北,预赛,个人,2018624135012 01-05-03-03-01 推演室4
3708,70,0,GREEN,GREEN,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-01,河北,预赛,个人,2018624161134 01-05-03-03-01 推演室1
3709,70,0,GREEN,GREEN,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-01,河北,预赛,个人,2018624161134 01-05-03-03-01 推演室1
2794,32,203,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-04-03-02,陕西,预赛,个人,201862419461 01-05-04-03-02 推演室2
2795,32,203,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-04-03-02,陕西,预赛,个人,201862419461 01-05-04-03-02 推演室2
2766,13,148,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018624205044 01-05-03-03-02 推演室13
2767,13,148,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018624205044 01-05-03-03-02 推演室13
2782,2,45,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河南,预赛,个人,201862421034 01-05-03-03-02 推演室2
2783,2,45,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河南,预赛,个人,201862421034 01-05-03-03-02 推演室2
2804,20,166,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018624231537 01-05-03-03-02 推演室20
2805,20,166,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018624231537 01-05-03-03-02 推演室20
2844,3,175,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018625205451 01-05-03-03-02 推演室3
2845,3,175,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018625205451 01-05-03-03-02 推演室3
2848,13,185,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河南,预赛,个人,201862611212 01-05-03-03-02 推演室13
2849,13,187,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河南,预赛,个人,201862611212 01-05-03-03-02 推演室13
3187,53,115,BLUE,BLUE,GREEN,主要,330,150049,0,0,0,0,30,0,0,80,0,0,0,,01-03-03-03-02,四川,预赛,个人,2018626131545 个人预赛 推演室17
3188,53,75,RED,RED,GREEN,次要,330,130046,0,0,0,0,30,0,0,50,0,0,0,,01-03-03-03-02,四川,预赛,个人,2018626131545 个人预赛 推演室17
3220,39,142,RED,RED,GREEN,主要,330,150049,0,0,0,0,30,0,0,80,0,0,0,,01-03-03-03-02,四川,预赛,个人,2018626195736 个人预赛 推演室3
3221,39,142,RED,RED,GREEN,次要,330,130046,0,0,0,0,30,0,0,50,0,0,0,,01-03-03-03-02,四川,预赛,个人,2018626195736 个人预赛 推演室3
2856,32,167,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-04-03-02,陕西,预赛,个人,201862620255 01-05-04-03-02 推演室2
2857,32,167,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-04-03-02,陕西,预赛,个人,201862620255 01-05-04-03-02 推演室2
2852,14,141,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018626205226 01-05-03-03-02 推演室14
2853,14,141,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018626205226 01-05-03-03-02 推演室14
2872,36,255,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-04-03-02,陕西,预赛,个人,2018626215927 01-05-04-03-02 推演室6
2873,36,255,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-04-03-02,陕西,预赛,个人,2018626215927 01-05-04-03-02 推演室6
3293,42,0,GREEN,GREEN,GREEN,主要,330,150049,0,0,0,0,30,0,0,80,0,0,0,,01-03-03-03-02,四川,预赛,个人,201862717158 个人预赛 推演室6
3294,42,0,GREEN,GREEN,GREEN,次要,330,130046,0,0,0,0,30,0,0,50,0,0,0,,01-03-03-03-02,四川,预赛,个人,201862717158 个人预赛 推演室6
3318,46,142,BLUE,BLUE,GREEN,主要,330,150049,0,0,0,0,30,0,0,80,0,0,0,,01-03-03-03-02,四川,预赛,个人,2018627193310 个人预赛 推演室10
3319,46,0,GREEN,GREEN,GREEN,次要,330,130046,0,0,0,0,30,0,0,50,0,0,0,,01-03-03-03-02,四川,预赛,个人,2018627193310 个人预赛 推演室10
4386,32,839,RED,RED,GREEN,主要,330,150049,0,0,0,0,30,0,0,80,0,0,0,,01-03-03-03-02,湖北,预赛,个人,201862719394 个人预赛 推演室1
4387,32,839,RED,RED,GREEN,次要,330,130046,0,0,0,0,30,0,0,50,0,0,0,,01-03-03-03-02,湖北,预赛,个人,201862719394 个人预赛 推演室1
2541,4,43,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-01,河北,预赛,个人,201862721255 01-05-03-03-01 地方个人决赛4
2542,4,42,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-01,河北,预赛,个人,201862721255 01-05-03-03-01 地方个人决赛4
3148,90,195,BLUE,BLUE,GREEN,主要,330,220129,0,0,0,0,30,0,0,80,0,0,0,,01-07-01-02-02,山东,预赛,个人,201862812186 01-07-01-02-02(地方个人) 推演室12
3149,90,195,BLUE,BLUE,GREEN,次要,330,250126,0,0,0,0,30,0,0,50,0,0,0,,01-07-01-02-02,山东,预赛,个人,201862812186 01-07-01-02-02(地方个人) 推演室12
3406,39,198,BLUE,BLUE,GREEN,主要,330,150049,0,0,0,0,30,0,0,80,0,0,0,,01-03-03-03-02,四川,预赛,个人,2018628164018 个人预赛 推演室3
3407,39,0,GREEN,GREEN,GREEN,次要,330,130046,0,0,0,0,30,0,0,50,0,0,0,,01-03-03-03-02,四川,预赛,个人,2018628164018 个人预赛 推演室3
3230,79,0,GREEN,BLUE,GREEN,主要,330,220129,0,0,0,0,30,0,0,80,0,0,0,,01-07-01-02-02,山东,预赛,个人,2018628193714 01-07-01-02-02(地方个人) 推演室1
3231,79,0,RED,RED,GREEN,次要,330,250126,0,0,0,0,30,0,0,50,0,0,0,,01-07-01-02-02,山东,预赛,个人,2018628193714 01-07-01-02-02(地方个人) 推演室1
2966,12,220,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018628195232 01-05-03-03-02 推演室12
2967,12,220,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018628195232 01-05-03-03-02 推演室12
3424,53,180,RED,RED,GREEN,主要,330,150049,0,0,0,0,30,0,0,80,0,0,0,,01-03-03-03-02,四川,预赛,个人,201862822248 个人预赛 推演室17
3425,53,180,BLUE,BLUE,GREEN,次要,330,130046,0,0,0,0,30,0,0,50,0,0,0,,01-03-03-03-02,四川,预赛,个人,201862822248 个人预赛 推演室17
3385,56,397,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河北,预赛,个人,2018628575 01-05-03-03-02 推演室13
3386,56,397,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河北,预赛,个人,2018628575 01-05-03-03-02 推演室13
3022,19,148,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018629203648 01-05-03-03-02 推演室19
3023,19,148,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018629203648 01-05-03-03-02 推演室19
3633,37,236,BLUE,BLUE,GREEN,主要,330,150049,0,0,0,0,30,0,0,80,0,0,0,,01-03-03-03-02,四川,预赛,个人,201863002431 个人预赛 推演室1
3634,37,38,RED,RED,GREEN,次要,330,130046,0,0,0,0,30,0,0,50,0,0,0,,01-03-03-03-02,四川,预赛,个人,201863002431 个人预赛 推演室1
3030,1,249,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河南,预赛,个人,201863011148 01-05-03-03-02 推演室1
3031,1,249,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河南,预赛,个人,201863011148 01-05-03-03-02 推演室1
3340,83,387,BLUE,BLUE,GREEN,主要,330,220129,0,0,0,0,30,0,0,80,0,0,0,,01-07-01-02-02,山东,预赛,个人,2018630111917 01-07-01-02-02(地方个人) 推演室5
3341,83,387,BLUE,BLUE,GREEN,次要,330,250126,0,0,0,0,30,0,0,50,0,0,0,,01-07-01-02-02,山东,预赛,个人,2018630111917 01-07-01-02-02(地方个人) 推演室5
3679,50,0,GREEN,GREEN,GREEN,主要,330,150049,0,0,0,0,30,0,0,80,0,0,0,,01-03-03-03-02,四川,预赛,个人,2018630131727 个人预赛 推演室14
3680,50,0,GREEN,GREEN,GREEN,次要,330,130046,0,0,0,0,30,0,0,50,0,0,0,,01-03-03-03-02,四川,预赛,个人,2018630131727 个人预赛 推演室14
3374,80,402,RED,RED,GREEN,主要,330,220129,0,0,0,0,30,0,0,80,0,0,0,,01-07-01-02-02,山东,预赛,个人,20186301357 01-07-01-02-02(地方个人) 推演室2
3375,80,28,BLUE,BLUE,GREEN,次要,330,250126,0,0,0,0,30,0,0,50,0,0,0,,01-07-01-02-02,山东,预赛,个人,20186301357 01-07-01-02-02(地方个人) 推演室2
3028,13,248,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018630174730 01-05-03-03-02 推演室13
3029,13,248,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018630174730 01-05-03-03-02 推演室13
4410,32,845,BLUE,BLUE,GREEN,主要,330,150049,0,0,0,0,30,0,0,80,0,0,0,,01-03-03-03-02,湖北,预赛,个人,2018630193828 个人预赛 推演室1
4411,32,845,BLUE,BLUE,GREEN,次要,330,130046,0,0,0,0,30,0,0,50,0,0,0,,01-03-03-03-02,湖北,预赛,个人,2018630193828 个人预赛 推演室1
3642,37,111,BLUE,BLUE,GREEN,主要,330,150049,0,0,0,0,30,0,0,80,0,0,0,,01-03-03-03-02,四川,预赛,个人,201863084717 个人预赛 推演室1
3643,37,111,BLUE,BLUE,GREEN,次要,330,130046,0,0,0,0,30,0,0,50,0,0,0,,01-03-03-03-02,四川,预赛,个人,201863084717 个人预赛 推演室1
2860,1,70,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-01,河北,预赛,个人,20186309327 01-05-03-03-01 地方个人决赛1
2861,1,70,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-01,河北,预赛,个人,20186309327 01-05-03-03-01 地方个人决赛1
3729,44,336,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河北,预赛,个人,201863114446 01-05-03-03-02 推演室1
3730,44,336,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河北,预赛,个人,201863114446 01-05-03-03-02 推演室1
3731,44,0,GREEN,GREEN,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河北,预赛,个人,201863203056 01-05-03-03-02 推演室1
3732,44,292,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河北,预赛,个人,201863203056 01-05-03-03-02 推演室1
3210,26,135,BLUE,BLUE,GREEN,主要,330,120057,0,0,0,0,30,0,0,80,0,0,0,,01-06-04-03-02,江苏,预赛,个人,201864111011 01-06-04-03-02 推演室6
3211,26,135,BLUE,BLUE,GREEN,次要,330,120051,0,0,0,0,30,0,0,50,0,0,0,,01-06-04-03-02,江苏,预赛,个人,201864111011 01-06-04-03-02 推演室6
3106,31,151,RED,RED,GREEN,主要,330,120057,0,0,0,0,30,0,0,80,0,0,0,,01-06-04-03-02,江苏,预赛,个人,20186515720 01-06-04-03-02 推演室11
3107,31,0,GREEN,GREEN,GREEN,次要,330,120051,0,0,0,0,30,0,0,50,0,0,0,,01-06-04-03-02,江苏,预赛,个人,20186515720 01-06-04-03-02 推演室11
3270,51,336,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-04-03-02,河北,预赛,个人,20186616444 01-05-04-03-02 推演室11
3271,51,336,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-04-03-02,河北,预赛,个人,20186616444 01-05-04-03-02 推演室11
3374,49,0,GREEN,GREEN,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-04-03-02,河北,预赛,个人,201867233253 01-05-04-03-02 推演室9
3375,49,0,GREEN,GREEN,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-04-03-02,河北,预赛,个人,201867233253 01-05-04-03-02 推演室9
3366,51,513,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-04-03-02,河北,预赛,个人,20186723351 01-05-04-03-02 推演室11
3367,51,514,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-04-03-02,河北,预赛,个人,20186723351 01-05-04-03-02 推演室11
3394,43,459,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-04-03-02,河北,预赛,个人,201868101817 01-05-04-03-02 推演室3
3395,43,459,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-04-03-02,河北,预赛,个人,201868101817 01-05-04-03-02 推演室3
3418,50,446,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-04-03-02,河北,预赛,个人,2018681998 01-05-04-03-02 推演室10
3419,50,446,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-04-03-02,河北,预赛,个人,2018681998 01-05-04-03-02 推演室10
3304,40,43,BLUE,BLUE,GREEN,主要,330,120057,0,0,0,0,30,0,0,80,0,0,0,,01-06-04-03-02,江苏,预赛,个人,201868204539 01-06-04-03-02 推演室20
3305,40,43,BLUE,BLUE,GREEN,次要,330,120051,0,0,0,0,30,0,0,50,0,0,0,,01-06-04-03-02,江苏,预赛,个人,201868204539 01-06-04-03-02 推演室20
3386,48,0,GREEN,GREEN,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-04-03-02,河北,预赛,个人,20186885839 01-05-04-03-02 推演室8
3387,48,0,GREEN,GREEN,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-04-03-02,河北,预赛,个人,20186885839 01-05-04-03-02 推演室8
3186,58,0,GREEN,GREEN,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-04-03-02,河北,预赛,个人,2018689455 01-05-04-03-02 推演室18
3187,58,445,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-04-03-02,河北,预赛,个人,2018689455 01-05-04-03-02 推演室18
3017,36,411,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-04-03-02,河北,预赛,个人,201869215645 01-05-04-03-02 推演室16
3018,36,411,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-04-03-02,河北,预赛,个人,201869215645 01-05-04-03-02 推演室16
2828,26,657,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-04-03-02,河北,预赛,个人,20186923340 01-05-04-03-02 推演室6
2829,26,657,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-04-03-02,河北,预赛,个人,20186923340 01-05-04-03-02 推演室6
2621,5,193,BLUE,BLUE,GREEN,主要夺控点,330,210056,0,0,0,0,30,0,0,80,0,0,0,,01-01-03-03-02,,,,2018710151313 01-01-03-03-02(个人预赛) 推演室5
2622,5,193,BLUE,BLUE,GREEN,次要夺控点,330,180055,0,0,0,0,30,0,0,50,0,0,0,,01-01-03-03-02,,,,2018710151313 01-01-03-03-02(个人预赛) 推演室5
3438,19,0,GREEN,GREEN,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河南,预赛,个人,20187109445 01-05-03-03-02 推演室19
3439,19,0,GREEN,GREEN,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河南,预赛,个人,20187109445 01-05-03-03-02 推演室19
2679,2,40,RED,RED,GREEN,主要夺控点,330,210056,0,0,0,0,30,0,0,80,0,0,0,,01-01-03-03-02,,,,2018711102254 01-01-03-03-02(个人预赛) 推演室2
2680,2,195,BLUE,BLUE,GREEN,次要夺控点,330,180055,0,0,0,0,30,0,0,50,0,0,0,,01-01-03-03-02,,,,2018711102254 01-01-03-03-02(个人预赛) 推演室2
2683,5,193,RED,RED,GREEN,主要夺控点,330,210056,0,0,0,0,30,0,0,80,0,0,0,,01-01-03-03-02,,,,2018711105049 01-01-03-03-02(个人预赛) 推演室5
2684,5,193,RED,RED,GREEN,次要夺控点,330,180055,0,0,0,0,30,0,0,50,0,0,0,,01-01-03-03-02,,,,2018711105049 01-01-03-03-02(个人预赛) 推演室5
2768,47,47,RED,RED,GREEN,主要,330,150049,0,0,0,0,30,0,0,80,0,0,0,,01-03-04-03-02,四川,晋级,个人,2018711161927 个人晋级赛 推演室19
2769,47,0,GREEN,GREEN,GREEN,次要,330,130046,0,0,0,0,30,0,0,50,0,0,0,,01-03-04-03-02,四川,晋级,个人,2018711161927 个人晋级赛 推演室19
2461,1,88,RED,RED,GREEN,主要夺控点,330,210056,0,0,0,0,30,0,0,80,0,0,0,,01-01-03-03-02,北京,预赛,个人,2018711191548 01-01-03-03-02 推演室1
2462,1,88,RED,RED,GREEN,次要夺控点,330,180055,0,0,0,0,30,0,0,50,0,0,0,,01-01-03-03-02,北京,预赛,个人,2018711191548 01-01-03-03-02 推演室1
